mid,publish_time,user_name,user_link,content,weibo_link,forward_num,comment_num,like_num
4789005768203520,2022-07-08 17:10:13,xbxb蝙蝠君,https://weibo.com/u/5503896273,//@瑜桉争做的地得小警茶://@杜王町街头冰镇甲虫汁://@wOl_fsKin://@新千禧化猫奇谭:我们支持jingyao//@埃尔维斯斯文文://@女性写作bot:求求大家转发一下吧，真的求求了，热搜是什么东西啊。,https://weibo.com/5503896273/LBlrGyq6Q,0,0,0
