mid,publish_time,user_name,user_link,content,weibo_link,forward_num,comment_num,like_num
4790375204519938,2022-07-12 11:51:51,你的伞要修吗,https://weibo.com/u/5084512008,//@阿毛阿栗一棵葡萄树://@不语_热爱月岛萤://@RudiRademacher://@白梨黎黎黎://@阿尔比恩大王子 ://@疯子仗剑走天涯 :京东死球//@金平钍玉越晟寻 ://@阿里阿德涅的OH- : //@Tolems ://@Lyra_在贝烈瑞安德弹琴 ://@新千禧化猫奇谭 :我们支持jingyao//@埃尔维斯斯文文 ://@女性写作bot :求求大家转发,https://weibo.com/5084512008/LBV4siXQe,0,0,0
